0.203000	36.578289
0.204000	36.581721
0.205000	36.585111
0.206000	36.588460
0.207000	36.591767
0.208000	36.595034
0.209000	36.598261
0.210000	36.601449
0.211000	36.604597
0.212000	36.607707
0.213000	36.610779
0.214000	36.613814
0.215000	36.616811
0.216000	36.619772
0.217000	36.622697
0.218000	36.625586
0.219000	36.628439
0.220000	36.631258
0.221000	36.634043
0.222000	36.636794
0.223000	36.639511
0.224000	36.642195
0.225000	36.644846
0.226000	36.647465
0.227000	36.650052
0.228000	36.652608
0.229000	36.655133
0.230000	36.657627
0.231000	36.660090
0.232000	36.662524
0.233000	36.664927
0.234000	36.667302
0.235000	36.669648
0.236000	36.671965
0.237000	36.674254
0.238000	36.676515
0.239000	36.678748
0.240000	36.680954
0.241000	36.683134
0.242000	36.685286
0.243000	36.687413
0.244000	36.689513
0.245000	36.691588
0.246000	36.693638
0.247000	36.695662
0.248000	36.697662
0.249000	36.699637
0.250000	36.701589
0.251000	36.703516
0.252000	36.705420
0.253000	36.707300
0.254000	36.709157
0.255000	36.710992
0.256000	36.712804
0.257000	36.714593
0.258000	36.716361
0.259000	36.718107
0.260000	36.719831
0.261000	36.721535
0.262000	36.723217
0.263000	36.724878
0.264000	36.726519
0.265000	36.728140
0.266000	36.729741
0.267000	36.731321
0.268000	36.732883
0.269000	36.734424
0.270000	36.735947
0.271000	36.737451
0.272000	36.738936
0.273000	36.740402
0.274000	36.741851
0.275000	36.743281
0.276000	36.744693
0.277000	36.746088
0.278000	36.747465
0.279000	36.748825
0.280000	36.750168
0.281000	36.751494
0.282000	36.752803
0.283000	36.754096
0.284000	36.755373
0.285000	36.756633
0.286000	36.757878
0.287000	36.759107
0.288000	36.760320
0.289000	36.761518
0.290000	36.762700
0.291000	36.763868
0.292000	36.765021
0.293000	36.766159
0.294000	36.767282
0.295000	36.768391
0.296000	36.769486
0.297000	36.770567
0.298000	36.771635
0.299000	36.772688
0.300000	36.773728
0.301000	36.774754
0.302000	36.775767
0.303000	36.776768
0.304000	36.777755
0.305000	36.778729
0.306000	36.779691
0.307000	36.780640
0.308000	36.781577
0.309000	36.782502
0.310000	36.783415
0.311000	36.784316
0.312000	36.785205
0.313000	36.786083
0.314000	36.786949
0.315000	36.787804
0.316000	36.788647
0.317000	36.789480
0.318000	36.790301
0.319000	36.791112
0.320000	36.791912
0.321000	36.792702
0.322000	36.793481
0.323000	36.794250
0.324000	36.795009
0.325000	36.795758
0.326000	36.796497
0.327000	36.797226
0.328000	36.797945
0.329000	36.798655
0.330000	36.799356
0.331000	36.800047
0.332000	36.800730
0.333000	36.801403
0.334000	36.802067
0.335000	36.802723
0.336000	36.803370
0.337000	36.804008
0.338000	36.804638
0.339000	36.805260
0.340000	36.805874
0.341000	36.806479
0.342000	36.807076
0.343000	36.807666
0.344000	36.808248
0.345000	36.808822
0.346000	36.809389
0.347000	36.809948
0.348000	36.810500
0.349000	36.811045
0.350000	36.811583
0.351000	36.812114
0.352000	36.812638
0.353000	36.813155
0.354000	36.813666
0.355000	36.814170
0.356000	36.814668
0.357000	36.815159
0.358000	36.815644
0.359000	36.816123
0.360000	36.816596
0.361000	36.817064
0.362000	36.817525
0.363000	36.817981
0.364000	36.818431
0.365000	36.818875
0.366000	36.819315
0.367000	36.819749
0.368000	36.820178
0.369000	36.820601
0.370000	36.821020
0.371000	36.821434
0.372000	36.821843
0.373000	36.822248
0.374000	36.822648
0.375000	36.823043
0.376000	36.823434
0.377000	36.823821
0.378000	36.824204
0.379000	36.824583
0.380000	36.824957
0.381000	36.825328
0.382000	36.825695
0.383000	36.826059
0.384000	36.826418
0.385000	36.826775
0.386000	36.827128
0.387000	36.827477
0.388000	36.827824
0.389000	36.828167
0.390000	36.828508
0.391000	36.828845
0.392000	36.829180
0.393000	36.829512
0.394000	36.829842
0.395000	36.830169
0.396000	36.830493
0.397000	36.830816
0.398000	36.831136
0.399000	36.831454
0.400000	36.831770
0.401000	36.832084
0.402000	36.832396
0.403000	36.832707
0.404000	36.833016
0.405000	36.833323
0.406000	36.833629
0.407000	36.833934
0.408000	36.834237
0.409000	36.834539
0.410000	36.834840
0.411000	36.835141
0.412000	36.835440
0.413000	36.835739
0.414000	36.836037
0.415000	36.836334
0.416000	36.836631
0.417000	36.836928
0.418000	36.837224
0.419000	36.837520
0.420000	36.837816
0.421000	36.838112
0.422000	36.838408
0.423000	36.838705
0.424000	36.839001
0.425000	36.839298
0.426000	36.839596
0.427000	36.839894
0.428000	36.840193
0.429000	36.840493
0.430000	36.840794
0.431000	36.841095
0.432000	36.841398
0.433000	36.841702
0.434000	36.842007
0.435000	36.842314
0.436000	36.842622
0.437000	36.842931
0.438000	36.843243
0.439000	36.843556
0.440000	36.843871
0.441000	36.844188
0.442000	36.844507
0.443000	36.844828
0.444000	36.845151
0.445000	36.845477
0.446000	36.845805
0.447000	36.846136
0.448000	36.846470
0.449000	36.846806
0.450000	36.847145
0.451000	36.847488
0.452000	36.847833
0.453000	36.848181
0.454000	36.848533
0.455000	36.848888
0.456000	36.849247
0.457000	36.849609
0.458000	36.849975
0.459000	36.850344
0.460000	36.850718
0.461000	36.851095
0.462000	36.851477
0.463000	36.851863
0.464000	36.852253
0.465000	36.852648
0.466000	36.853047
0.467000	36.853450
0.468000	36.853858
0.469000	36.854272
0.470000	36.854690
0.471000	36.855113
0.472000	36.855541
0.473000	36.855974
0.474000	36.856413
0.475000	36.856858
0.476000	36.857307
0.477000	36.857763
0.478000	36.858224
0.479000	36.858691
0.480000	36.859164
0.481000	36.859643
0.482000	36.860129
0.483000	36.860620
